stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
REAFREw,REAFREw,READING RD & FRED SHUTTLESWORTH CIR,READING RD & GREENWOOD AVE,39.15063,-84.486942,,,,,0
GHO686w,GHO686w,GHOLSON AVE 686,GHOLSON AVE & READING RD,39.149325,-84.490632,,,,,0
GHO662w,GHO662w,GHOLSON AVE 662,GHOLSON AVE & READING RD,39.149602,-84.491741,,,,,0
GHO634w,GHO634w,GHOLSON AVE 634,GHOLSON AVE & READING RD,39.149922,-84.492991,,,,,0
GHOWASw,GHOWASw,GHOLSON AVE & WASHINGTON AVE,,39.150091,-84.494241,,,,,0
WASGLEw,WASGLEw,WASHINGTON AVE & GLENWOOD AVE,,39.148851,-84.494847,,,,,0
WAS3571w,WAS3571w,WASHINGTON AVE 3571,,39.14712,-84.495079,,,,,0
WASFORw,WASFORw,WASHINGTON AVE & FOREST AVE,,39.145951,-84.49523,,,,,0
WASROCw,WASROCw,WASHINGTON AVE & ROCKDALE AVE,,39.144871,-84.495358,,,,,0
ROCHARw,ROCHARw,ROCKDALE AVE & HARVEY AVE,,39.145013,-84.497635,,,,,0
BURROCw,BURROCw,BURNET AVE & ROCKDALE AVE,,39.144762,-84.500076,,,,,0
BURNORw,BURNORw,BURNET AVE & NORTHERN AVE,,39.143575,-84.500215,,,,,0
BURCATw,BURCATw,BURNET AVE & CATHERINE ST,,39.140969,-84.500504,,,,,0
BURALBw,BURALBw,BURNET AVE & ALBERT SABIN WAY,BURNET AVE & KASOTA ST,39.138801,-84.500736,,,,,0
HIGMLKw,HIGMLKw,HIGHLAND AVE & M.L. KING DR,HIGHLAND AVE & E MARTIN LUTHER KING JR DR,39.135356,-84.502589,,,,,0
VINMLKw,VINMLKw,VINE ST & MARTIN LUTHER KING DR,,39.136396,-84.509059,,,,,0
NIXVINw,NIXVINw,NIXON ST & VINE ST,,39.13784,-84.509804,,,,,0
JEFRUTw,JEFRUTw,JEFFERSON AVE & RUTHER AVE,,39.139901,-84.512659,,,,,0
JEFBISw,JEFBISw,JEFFERSON AVE & BISHOP ST,,39.140873,-84.513419,,,,,0
CLIGSH,CLIGSH,CLIFTON AVE & GOOD SAM HOSPITAL,,39.138406,-84.519839,,,,,0
CLIHEBw,CLIHEBw,CLIFTON AVE  & HEBREW UNION DRIVE,CLIFTON AVE & W MARTIN LUTHER KING JR DR,39.137023,-84.519989,,,,,0
CLIMLKw,CLIMLKw,CLIFTON AVE & M.L. KING DR,CLIFTON AVE & W MARTIN LUTHER KING JR DR,39.13497,-84.520208,,,,,0
CLICOLw,CLICOLw,CLIFTON AVE & COLLEGE CT,,39.13365,-84.520335,,,,,0
CLI2657i,CLI2657i,CLIFTON AVE 2657,CLIFTON AVE & STRAIGHT ST,39.13075,-84.520647,,,,,0
MCMCHIw,MCMCHIw,MCMILLAN ST & CHICKASAW ST,W MCMILLAN ST,39.128046,-84.521858,,,,,0
MCMVICw,MCMVICw,MCMILLAN ST & VICTOR ST,W MCMILLAN ST & FLORA AVE,39.128196,-84.523866,,,,,0
WESCARo,WESCARo,WEST RD & CAROLINA TRACE RD,,39.25484,-84.784327,,,,,0
ELM9THo,ELM9THo,ELM ST & 9TH ST,,39.104761,-84.517197,,,,,0
ELMCOUo,ELMCOUo,ELM ST & COURT ST,ELM ST & W COURT ST,39.105707,-84.51735,,,,,0
ELM12THo,ELM12THo,ELM ST & 12TH ST,ELM ST & W 12TH ST,39.107714,-84.517854,,,,,0
ELMFINo,ELMFINo,ELM ST & FINDLAY ST,,39.116287,-84.520023,,,,,0
MCMSTOo,MCMSTOo,MCMICKEN AVE & STONEWALL ST,W MCMICKEN AVE & STONEWALL ST,39.119872,-84.523156,,,,,0
MCMRAVo,MCMRAVo,MCMICKEN AVE & RAVINE ST,W MCMICKEN AVE,39.121422,-84.526088,,,,,0
MCMBRIo,MCMBRIo,MCMICKEN AVE & BRIGHTON RAMP,W MCMICKEN AVE,39.124219,-84.53236,,,,,0
MCMMCMo,MCMMCMo,MCMICKEN AVE & MCMILLAN ST,,39.126281,-84.531733,,,,,0
MCMELIo,MCMELIo,MCMICKEN AVE & ELIZA ST,,39.127771,-84.531279,,,,,0
MCMKOTo,MCMKOTo,MCMICKEN AVE & KOTTMAN AVE,,39.129003,-84.530896,,,,,0
MCMSTRo,MCMSTRo,MCMICKEN AVE & STRAIGHT ST,W MCMICKEN AVE & STRAIGHT ST,39.130154,-84.530547,,,,,0
HOPGARo,HOPGARo,HOPPLE ST & GARRARD AVE,,39.137071,-84.538975,,,,,0
HOPBEEo,HOPBEEo,HOPPLE ST & BEEKMAN ST,,39.137687,-84.548153,,,,,0
SUTWESo,SUTWESo,SUTTER AVE & WESTWOOD NORTHERN BLVD,,39.143824,-84.560156,,,,,0
SUTBOLo,SUTBOLo,SUTTER AVE & BOLTWOOD CT,SUTTER AVE & HEATH CT,39.140177,-84.5573,,,,,0
SUTBLE,SUTBLE,SUTTER AVE & BLEECKER LN,SUTTER AVE & HEATH CT,39.138117,-84.556561,,,,,0
KNOBLEo,KNOBLEo,KNOB CT & BLEECKER LN,,39.13819,-84.554238,,,,,0
BALTMCHo,BALTMCHo,BALTIMORE AVE & MCHENRY AVE,BALTIMORE AVE & HAWKINS AVE,39.149898,-84.561883,,,,,0
MCHIROo,MCHIROo,MCHENRY AVE & IROLL AVE,,39.149959,-84.563506,,,,,0
MCHHENo,MCHHENo,MCHENRY AVE & HENRIANNA CT,MCHENRY AVE & HENRIANNE CT,39.150082,-84.565457,,,,,0
MCHBROo,MCHBROo,MCHENRY AVE & BROKAW AVE,,39.149981,-84.567921,,,,,0
MCH3443o,MCH3443o,MCHENRY AVE 3443,,39.14931,-84.569321,,,,,0
MCH3375o,MCH3375o,MCHENRY AVE 3375,,39.148684,-84.570488,,,,,0
MCH3357o,MCH3357o,MCHENRY AVE 3357,,39.147443,-84.57142,,,,,0
MCHWNBo,MCHWNBo,MCHENRY AVE & WESTWOOD NORTHERN BLVD,,39.146631,-84.57206,,,,,0
MCHSAFo,MCHSAFo,MCHENRY AVE & SAFFER ST,,39.145684,-84.573086,,,,,0
MCHCAVo,MCHCAVo,MCHENRY AVE & CAVANAUGH AVE,,39.144665,-84.574077,,,,,0
MCHHARo,MCHHARo,MCHENRY AVE & HARRISON AVE,,39.140919,-84.580749,,,,,0
LAFEUGo,LAFEUGo,LAFEUILLE AVE & EUGENIE LN,,39.139792,-84.590497,,,,,0
LAFALMo,LAFALMo,LAFEUILLE AVE & ALMESTER DR,LAFEUILLE AVE & GRASSELLI AVE,39.135678,-84.590909,,,,,0
FERFOUo,FERFOUo,FERGUSON  & FOURTOWERS Drive,FERGUSON RD & Fourtowers Dr,39.133739,-84.600409,,,,,0
GSqE,GSqE,Government Square Area E,5th St & GSqE,39.101298,-84.510563,,,,,0
9THVINo,9THVINo,9TH ST & VINE ST,,39.105414,-84.514396,,,,,0
9THPLUo,9THPLUo,9TH ST & PLUM ST,,39.104742,-84.518772,,,,,0
PFEKENo,PFEKENo,PFEIFFER RD & KENWOOD RD,,39.250733,-84.37584,,,,,0
REELAKo,REELAKo,REED HARTMAN HWY & LAKE FOREST DR,,39.25446,-84.379992,,,,,0
REECORNo,REECORNo,REED HARTMAN HWY & CORNELL RD,,39.270447,-84.375815,,,,,0
CORGROo,CORGROo,CORNELL RD & GROOMS RD,,39.268702,-84.365488,,,,,0
GROKEMo,GROKEMo,GROOMS RD & KEMPER RD,E KEMPER RD & GROOMS RD,39.282811,-84.369698,,,,,0
WOOMCMo,WOOMCMo,WOODBURN AVE & MCMILLAN ST MB,,39.125873,-84.479745,,,,,0
ERIBERo,ERIBERo,ERIE AVE & BERRY AVE,,39.140299,-84.449826,,,,,0
ERISTEo,ERISTEo,ERIE AVE & STETTINIUS AVE,,39.140111,-84.448074,,,,,0
ERIMOOo,ERIMOOo,ERIE AVE & MOONEY AVE,,39.139906,-84.446066,,,,,0
ERIEDWo,ERIEDWo,ERIE AVE & EDWARDS RD,,39.139648,-84.44352,,,,,0
ERIMICo,ERIMICo,ERIE AVE & MICHIGAN AVE,,39.139353,-84.440951,,,,,0
ERISHAo,ERISHAo,ERIE AVE & SHAW AVE,,39.139229,-84.439702,,,,,0
ERIPAXo,ERIPAXo,ERIE AVE & PAXTON AVE,,39.138649,-84.434143,,,,,0
ERIGRAo,ERIGRAo,ERIE AVE & GRACE AVE,,39.138452,-84.432217,,,,,0
MAROAKo,MAROAKo,MARBURG AVE & OAK LN,,39.146767,-84.421671,,,,,0
BROSHEo,BROSHEo,BROTHERTON RD & SHEREL LN,,39.15395,-84.420595,,,,,0
BROPAXo,BROPAXo,BROTHERTON RD & PAXTON WOODS DR,,39.154351,-84.416508,,,,,0
ERIMURo,ERIMURo,ERIE AVE & MURRAY AVE,,39.150413,-84.40316,,,,,0
ERIARNo,ERIARNo,ERIE AVE & ARNSBY PL,,39.151537,-84.4017,,,,,0
BRAERIo,BRAERIo,BRAMBLE AVE & ERIE AVE,,39.152206,-84.400695,,,,,0
BRASHEo,BRASHEo,BRAMBLE AVE  & SHERWOOD AVE,,39.152063,-84.398791,,,,,0
BRACONo,BRACONo,BRAMBLE AVE & CONANT ST,,39.151991,-84.397764,,,,,0
BRAAZAo,BRAAZAo,BRAMBLE AVE & AZALEA AVE,,39.151866,-84.396035,,,,,0
WHESIEo,WHESIEo,WHETSEL AVE & SIERRA ST,,39.161403,-84.3929,,,,,0
WHECHAo,WHECHAo,WHETSEL AVE & CHANDLER ST,,39.163401,-84.392665,,,,,0
CHAWARo,CHAWARo,CHANDLER ST & WARD ST,,39.163401,-84.391193,,,,,0
CHACHAo,CHACHAo,CHANDLER ST & CHAPMAN ST,,39.163293,-84.389663,,,,,0
CHAWELo,CHAWELo,CHANDLER ST & WELTNER ST,,39.16315,-84.387654,,,,,0
CHAKENo,CHAKENo,CHANDLER ST & KENWOOD RD,,39.163006,-84.385692,,,,,0
PLABRIo,PLABRIo,PLAINVILLE RD & BRITTON AVE,,39.15244,-84.38021,,,,,0
PLAWINo,PLAWINo,PLAINVILLE RD & WINDWARD AVE,,39.154099,-84.380606,,,,,0
PLABRAo,PLABRAo,PLAINVILLE RD & BRAMBLE AVE,,39.151012,-84.379872,,,,,0
WOOBEEo,WOOBEEo,WOOSTER PK & BEECH ST,WOOSTER PIKE & BEECH ST,39.144714,-84.383614,,,,,0
WOOWATw,WOOWATw,WOOSTER PK & WATTERSON RD,WOOSTER PIKE,39.142994,-84.388788,,,,,0
KEN7268o,KEN7268o,KENWOOD RD 7268,,39.195723,-84.38068,,,,,0
MONHARPo,MONHARPo,MONTGOMERY RD & HARPERS POINT,MONTGOMERY RD & HARPERS PT,39.269774,-84.329259,,,,,0
MONENYo,MONENYo,MONTGOMERY RD & ENYART RD,,39.285416,-84.310375,,,,,0
MASCHAo,MASCHAo,MASON RD & CHAPEL SQUARE,MASON RD & CHAPELSQUARE LN,39.287161,-84.316058,,,,,0
GOVo,GOVo,GOVERNORS HILL,GOVERNORS HILL DR & FIELDS ERTEL RD,39.289652,-84.317213,,,,,0
MASSOCo,MASSOCo,MASON-MONTGOMERY RD & SOCIALVILLE,MASON-MONTGOMERY RD & SOCIALVILLE-FOSTER RD,39.322956,-84.312441,,,,,0
NORWESo,NORWESo,NORTH BEND RD & WEST FORK RD,,39.187921,-84.602058,,,,,0
NOR5471o,NOR5471o,NORTH BEND RD 5471,,39.189255,-84.600418,,,,,0
CHEEPLo,CHEEPLo,CHEVIOT RD & EPLEY LN,,39.191606,-84.599117,,,,,0
CHESHOo,CHESHOo,CHEVIOT RD & SHORTRIDGE CIR,,39.199738,-84.600758,,,,,0
CHEHUBo,CHEHUBo,CHEVIOT RD & HUBBLE RD,,39.20379,-84.59982,,,,,0
CHEBENo,CHEBENo,CHEVIOT RD & BENHILL DR,,39.210525,-84.599665,,,,,0
BANNEWo,BANNEWo,BANNING RD & NEWBRIDGE DR,,39.212106,-84.592791,,,,,0
BANBOLo,BANBOLo,BANNING RD & BOLEYN DR,,39.211993,-84.590803,,,,,0
COLSHAo,COLSHAo,COLERAIN RD & SHADYCREST DR,,39.21744,-84.58544,,,,,0
CHENANo,CHENANo,CHEVIOT RD & NANDALE DR,,39.217153,-84.60047,,,,,0
JOECOLo,JOECOLo,JOESEPH RD & COLERAIN AVE,JOSEPH RD & W GALBRAITH RD,39.23153,-84.59323,,,,,0
FIVWOOo,FIVWOOo,FIVE MILE RD & WOODCROFT DR,FIVE MILE RD & NIMITZVIEW DR,39.06428,-84.351966,,,,,0
FIVNIMo,FIVNIMo,FIVE MILE RD & NIMITZVIEW DR,,39.069268,-84.352357,,,,,0
DELROEo,DELROEo,DELHI AVE & ROEBLING RD,DELHI RD,39.097661,-84.583183,,,,,0
DELMAYo,DELMAYo,DELHI AVE & MAYHEW AVE,DELHI RD,39.09543,-84.590741,,,,,0
DELMTAo,DELMTAo,DELHI AVE & MT ALVERNO RD,DELHI RD & ROSEMONT AVE,39.093472,-84.593561,,,,,0
ANDCANo,ANDCANo,ANDERSON FERRY RD & CANNAS DR,,39.096847,-84.61783,,,,,0
ANDROMo,ANDROMo,ANDERSON FERRY RD & ROMANCE LN,,39.100568,-84.617466,,,,,0
ANDPLOo,ANDPLOo,ANDERSON FERRY RD & PLOVER LN,,39.101907,-84.617317,,,,,0
ANDEDFo,ANDEDFo,ANDERSON FERRY RD & EDFEL WAY,,39.105316,-84.616906,,,,,0
ANDCLEo,ANDCLEo,ANDERSON FERRY RD & CLEANDER DR,,39.116443,-84.616572,,,,,0
CLELEMo,CLELEMo,CLEVES WARSAW PIKE & LE MAR DR,CLEVES WARSAW RD,39.118662,-84.612223,,,,,0
VINTHIo,VINTHIo,VINE ST & THILL ST,,39.123625,-84.514358,,,,,0
VININWo,VININWo,VINE ST & INWOOD PARK,,39.125,-84.513729,,,,,0
JEFCHAo,JEFCHAo,JEFFERSON AVE & CHARLTON ST,JEFFERSON AVE & W CHARLTON ST,39.130363,-84.511178,,,,,0
JEFUNIo,JEFUNIo,JEFFERSON AVE & UNIVERSITY AVE,,39.132719,-84.510923,,,,,0
VETo,VETo,VETERANS AFFAIRS MEDICAL,Vine & VA Hospital,39.13926,-84.50938,,,,,0
VINLOUo,VINLOUo,VINE ST & LOUIS AVE,,39.141292,-84.509232,,,,,0
VINBELo,VINBELo,VINE ST & BELDARE AVE,,39.144951,-84.51173,,,,,0
VINFORo,VINFORo,VINE ST & FOREST AVE,,39.149526,-84.51127,,,,,0
VINJUEo,VINJUEo,VINE ST & JUERGENS AVE,,39.150671,-84.51014,,,,,0
VINEHRo,VINEHRo,VINE ST & EHRMAN AVE,,39.151574,-84.509225,,,,,0
VIN3765o,VIN3765o,VINE ST 3765,,39.153502,-84.506857,,,,,0
VINEGLEo,VINEGLEo,VINE ST & GLEN ESTE PL,,39.154801,-84.506217,,,,,0
VINGLENo,VINGLENo,VINE ST & GLENWOOD AVE,,39.155528,-84.505796,,,,,0
VINBERo,VINBERo,VINE ST & BERTUS ST,,39.164858,-84.501979,,,,,0
VINCHUo,VINCHUo,VINE ST & CHURCH ST,,39.166017,-84.500228,,,,,0
VINWASo,VINWASo,VINE ST & WASHINGTON AVE,VINE ST & ANDREW ST,39.168211,-84.49741,,,,,0
VINRAIo,VINRAIo,VINE ST & RAILROAD AVE,,39.17253,-84.496666,,,,,0
VIN5351o,VIN5351o,VINE ST 5351,,39.175019,-84.496656,,,,,0
VINLINo,VINLINo,VINE ST & LINDEN ST,,39.186096,-84.488884,,,,,0
VINBEEo,VINBEEo,VINE ST & BEECH AVE,,39.18856,-84.486116,,,,,0
VIN66THo,VIN66THo,VINE ST & 66TH ST,,39.189873,-84.48475,,,,,0
VIN67THo,VIN67THo,VINE ST & 67TH ST,,39.191365,-84.48319,,,,,0
VIN69THo,VIN69THo,VINE ST & 69TH ST,,39.192302,-84.4822,,,,,0
VIN70THo,VIN70THo,VINE ST & 70TH ST,,39.193076,-84.481398,,,,,0
VINSEYo,VINSEYo,VINE ST & SEYMOUR AVE,VINE ST & E SEYMOUR AVE,39.194415,-84.479892,,,,,0
VIN72NDo,VIN72NDo,VINE ST & 72ND ST,,39.195291,-84.479052,,,,,0
VIN73RDo,VIN73RDo,VINE ST & 73RD ST,,39.196078,-84.478198,,,,,0
VINNORo,VINNORo,VINE ST & NORTH BEND RD,,39.196869,-84.477337,,,,,0
ROSTOWo,ROSTOWo,ROSS AVE & TOWER AVE,,39.170152,-84.495856,,,,,0
ROSGREo,ROSGREo,ROSS AVE & GREENLEE AVE,E ROSS AVE,39.16973,-84.492224,,,,,0
ROSIMWo,ROSIMWo,ROSS AVE & IMWALLE AVE,E ROSS AVE & IMWALLE AVE,39.169366,-84.488766,,,,,0
ROSFISo,ROSFISo,ROSS AVE & FISCHER PL,,39.168919,-84.484226,,,,,0
PADFRAo,PADFRAo,PADDOCK RD & FRANKLIN AVE,,39.174554,-84.477859,,,,,0
PADCALo,PADCALo,PADDOCK RD & CALIFORNIA AVE,,39.176071,-84.477696,,,,,0
PADREGo,PADREGo,PADDOCK RD & REGENT AVE,,39.177208,-84.477606,,,,,0
PADRYLo,PADRYLo,PADDOCK RD & RYLAND AVE,,39.178373,-84.47744,,,,,0
PADROSo,PADROSo,PADDOCK RD & ROSSMORE AVE,,39.179291,-84.477397,,,,,0
PADLOIo,PADLOIo,PADDOCK RD & LOIS DR,,39.180765,-84.477196,,,,,0
PADTOWNo,PADTOWNo,PADDOCK RD & TOWNE ST,PADDOCK RD & FRANKLIN AVE,39.18213,-84.477069,,,,,0
PADELMo,PADELMo,PADDOCK RD & ELM PARK DR,,39.183663,-84.476917,,,,,0
PADTOWo,PADTOWo,PADDOCK RD & TOWANDA TER,,39.185105,-84.476775,,,,,0
PAD66THo,PAD66THo,PADDOCK RD & 66TH ST,PADDOCK RD & E 66TH ST,39.18768,-84.476476,,,,,0
PADSEYo,PADSEYo,PADDOCK RD & SEYMOUR AVE,PADDOCK RD & E SEYMOUR AVE,39.191669,-84.475298,,,,,0
VIN75THo,VIN75THo,VINE ST & 75TH ST,,39.19898,-84.475595,,,,,0
VIN7750o,VIN7750o,VINE ST 7750,,39.201626,-84.475058,,,,,0
VINCALo,VINCALo,VINE ST & CALDWELL DR,,39.207337,-84.4745,,,,,0
VINDECo,VINDECo,VINE ST & DE CAMP AVE,,39.206125,-84.47467,,,,,0
VINSHAo,VINSHAo,VINE ST & SHADYBROOK DR,VINE ST & RIDGEWAY AVE,39.209443,-84.474303,,,,,0
VINGLDo,VINGLDo,VINE ST & GLENDALE AVE,,39.211245,-84.474217,,,,,0
VINFERo,VINFERo,VINE ST & FERNDALE AVE,,39.213609,-84.473896,,,,,0
VINWOODo,VINWOODo,VINE ST & WOODSDALE AVE,,39.214543,-84.473903,,,,,0
VINSHEo,VINSHEo,VINE ST & SHEEHAN AVE,,39.215456,-84.47371,,,,,0
VINHERo,VINHERo,VINE ST & HEREFORD ST,,39.216304,-84.473697,,,,,0
SPRMILo,SPRMILo,SPRINGFIELD PK & MILLS AVE,SPRINGFIELD PIKE & W MILLS AVE,39.218419,-84.473431,,,,,0
SPRALLo,SPRALLo,SPRINGFIELD PK & ALLEN AVE,SPRINGFIELD PIKE,39.219971,-84.47328,,,,,0
WAY75THo,WAY75THo,WAYNE AVE & 75TH ST,ANTHONY WAYNE AVE & E 75TH ST,39.198405,-84.475582,,,,,0
WAYAVAo,WAYAVAo,WAYNE AVE & AVALON ST,ANTHONY WAYNE AVE & AVALON ST,39.205519,-84.467019,,,,,0
WAYPARo,WAYPARo,WAYNE AVE & PARKWAY AVE,ANTHONY WAYNE AVE & PARKWAY AVE,39.207794,-84.465793,,,,,0
WAYKEAo,WAYKEAo,WAYNE AVE & KEARNEY ST,ANTHONY WAYNE AVE & KEARNEY ST,39.210409,-84.464438,,,,,0
WAYHARo,WAYHARo,WAYNE AVE & HARTWELL AVE,ANTHONY WAYNE AVE & HARTWELL AVE,39.212211,-84.463492,,,,,0
WAYSHEEo,WAYSHEEo,WAYNE AVE & SHEEHAN AVE,ANTHONY WAYNE AVE & SHEEHAN AVE,39.215085,-84.462663,,,,,0
WAYOXLo,WAYOXLo,WAYNE AVE & OXLEY ST,ANTHONY WAYNE AVE & OXLEY ST,39.216593,-84.46222,,,,,0
WAYCOOo,WAYCOOo,WAYNE AVE & COOPER RD,S WAYNE AVE & COOPER RD,39.224088,-84.46103,,,,,0
WAYWORo,WAYWORo,WAYNE AVE & WORTHINGTON AVE,S WAYNE AVE & WORTHINGTON AVE,39.225756,-84.460914,,,,,0
STELEGo,STELEGo,STEFFEN AVE & LEGGETT ST,,39.239418,-84.45761,,,,,0
LEGBYRo,LEGBYRo,LEGGETT ST & BYRD AVE,,39.240131,-84.457294,,,,,0
LEGADAo,LEGADAo,LEGGETT ST & ADAMS ST,,39.244448,-84.457016,,,,,0
LEGJACo,LEGJACo,LEGGETT ST & JACKSON ST,,39.245254,-84.456961,,,,,0
LEGVANo,LEGVANo,LEGGETT ST & VAN BUREN AVE,,39.246092,-84.456851,,,,,0
LEGMATo,LEGMATo,LEGGETT ST & MATTHEWS DR,,39.2471,-84.457004,,,,,0
LEGCONo,LEGCONo,LEGGETT ST & CONGRESS AVE,,39.247939,-84.456957,,,,,0
LEGCHIo,LEGCHIo,LEGGETT ST & CHICAGO AVE,CHICAGO AVE & SHEPHERD LN,39.248644,-84.456583,,,,,0
SHESMAo,SHESMAo,SHEPHERD AVE & SMALLEY AVE,,39.232102,-84.447471,,,,,0
SHEMCWo,SHEMCWo,SHEPHERD AVE & MCWHORTER ST,,39.229577,-84.448511,,,,,0
WYOANNo,WYOANNo,WYOMING AVE & ANNA ST,W WYOMING AVE & ANNA ST,39.227087,-84.456402,,,,,0
MANSTEo,MANSTEo,MANGHAM DR & STEFFEN AVE,LOCKLAND RD & STEFFEN AVE,39.239169,-84.451868,,,,,0
CHIDIXo,CHIDIXo,CHICAGO AVE & DIXIE CT,,39.248377,-84.452385,,,,,0
CHEBROo,CHEBROo,CHESTER RD & BROWN AVE,,39.248884,-84.460302,,,,,0
CHELINo,CHELINo,CHESTER RD & LINDEN AVE,,39.252242,-84.457786,,,,,0
CHESOCo,CHESOCo,CHESTER RD & SOC,,39.256041,-84.45599,,,,,0
WAYCHEo,WAYCHEo,WAYNE AVE & CHESTER RD,,39.244957,-84.464031,,,,,0
SPRWYOo,SPRWYOo,SPRINGFIELD PK & WYOMING AVE,SPRINGFIELD PIKE & WYOMING AVE,39.227431,-84.47257,,,,,0
SPRPENo,SPRPENo,SPRINGFIELD PK & PENDERY AVE,SPRINGFIELD PIKE & PENDERY AVE,39.232071,-84.472082,,,,,0
SPRFLEo,SPRFLEo,SPRINGFIELD PK & FLEMING RD,,39.234842,-84.471852,,,,,0
SPRCHEo,SPRCHEo,SPRINGFIELD PK & CHESTNUT AVE,,39.23722,-84.47165,,,,,0
SPRFCHAo,SPRFCHAo,SPRINGFIELD PK & CHARLOTTE AVE,,39.240892,-84.471299,,,,,0
SPRBARo,SPRBARo,SPRINGFIELD PK & BARRON DR,,39.243946,-84.47101,,,,,0
SPRMCLo,SPRMCLo,SPRINGFIELD PK & MCLEAN AVE,,39.246248,-84.47078,,,,,0
SPRIGROo,SPRIGROo,SPRINGFIELD PK & GROVE RD,,39.247825,-84.470642,,,,,0
SPRWARo,SPRWARo,SPRINGFIELD PK & WARREN AVE,,39.249829,-84.470444,,,,,0
SPRIMARo,SPRIMARo,SPRINGFIELD PK & MARION RD,SPRINGFIELD PIKE & MARION RD,39.251915,-84.470221,,,,,0
SPRRIDo,SPRRIDo,SPRINGFIELD PK & RIDDLE RD,,39.253658,-84.470084,,,,,0
SPRGRUo,SPRGRUo,SPRINGFIELD PIKE & GRUENINGER,,39.255163,-84.469906,,,,,0
SP10500o,SP10500o,SPRINGFIELD PK 10500,SPRINGFIELD PIKE,39.260142,-84.469453,,,,,0
SP10623o,SP10623o,SPRINGFIELD PK 10623,SPRINGFIELD PIKE,39.263917,-84.469115,,,,,0
SPRSHAo,SPRSHAo,SPRINGFIELD PK & SHARON RD,,39.27419,-84.478257,,,,,0
SP11039o,SP11039o,SPRINGFIELD PK 11039,SPRINGFIELD PIKE,39.275762,-84.479743,,,,,0
SP11300o,SP11300o,SPRINGFIELD PK 11300,SPRINGFIELD PIKE,39.27793,-84.481862,,,,,0
SPRNORo,SPRNORo,SPRINGFIELD PK & NORTHLAND BLVD,,39.28205,-84.485217,,,,,0
NORTRIo,NORTRIo,NORTHLAND BLVD & TRI COUNTY PKWY,,39.283375,-84.476694,,,,,0
KEL4581o,KEL4581o,KELLOGG AVE 4581,KELLOGG AVE & LAWRENCE ST,39.092306,-84.427364,,,,,0
SAL5004o,SAL5004o,SALEM RD 5004,SALEM RD & LAWRENCE ST,39.084194,-84.416024,,,,,0
SALWAYo,SALWAYo,SALEM RD & WAYSIDE AVE,,39.082203,-84.409689,,,,,0
SALHAWo,SALHAWo,SALEM RD & HAWKSTONE DR,,39.075516,-84.393592,,,,,0
SALSUTo,SALSUTo,SALEM RD & SUTTON AVE,,39.075283,-84.391328,,,,,0
SALLERo,SALLERo,SALEM RD & LE ROY RD,,39.07505,-84.388704,,,,,0
SAL6265o,SAL6265o,SALEM RD 6265,SALEM RD & LE ROY RD,39.074925,-84.38714,,,,,0
SALBONo,SALBONo,SALEM RD & BONDICK DR,,39.074521,-84.381774,,,,,0
SALBROo,SALBROo,SALEM RD & BROOKE AVE,,39.074333,-84.378998,,,,,0
SALAYEo,SALAYEo,SALEM RD & AYERSHIRE AVE,,39.073776,-84.371252,,,,,0
SALALNo,SALALNo,SALEM RD & ALNETTA DR,,39.0723,-84.365455,,,,,0
4THWALo,4THWALo,4TH ST & WALNUT ST, Unit WALNUT & WALNUT ST,39.100322,-84.510645,,,,,0
MAR1221e,MAR1221e,MARTIN DR 1221,MARTIN DR & SYCAMORE ST,39.10887,-84.493239,,,,,0
PARMCMe,PARMCMe,PARK AVE & MCMILLAN ST,,39.125861,-84.486178,,,,,0
PAR2610e,PAR2610e,PARK AVE 2610,,39.127762,-84.485969,,,,,0
BURMLKi,BURMLKi,BURNET AVE & M L KING DR,BURNET AVE & E MARTIN LUTHER KING JR DR,39.135321,-84.501083,,,,,0
WARPARw,WARPARw,WAREHAM DR & PARADROME ST,,39.110001,-84.498025,,,,,0
LOUPARKw,LOUPARKw,LOUDEN ST & PARKSIDE PL,,39.110572,-84.49715,,,,,0
PARCARw,PARCARw,PARKSIDE PL & CARNEY ST,,39.110493,-84.495119,,,,,0
PARMARw,PARMARw,PARKSIDE PL & MARTIN DR,,39.10987,-84.492948,,,,,0
PETBUTw,PETBUTw,PETE ROSE WAY & BUTLER ST,,39.101238,-84.500539,,,,,0
PERBRO,PERBRO,PETE ROSE WAY & BROADWAY,E PETE ROSE WAY & BROADWAY,39.098889,-84.504224,,,,,0
9THELMo,9THELMo,9TH ST & ELM ST,9TH ST & GOSHEN ALY,39.104913,-84.517699,,,,,0
EZZWINw,EZZWINw,EZZARD CHARLES DR & WINCHELL AVE,,39.109623,-84.530637,,,,,0
EZZWESw,EZZWESw,EZZARD CHARLES DR & WESTERN AVE,,39.109756,-84.531991,,,,,0
MO11221i,MO11221i,MONTGOMERY RD 11221,MONTGOMERY RD & UNION CEMETERY RD,39.267687,-84.331133,,,,,0
MO10801i,MO10801i,MONTGOMERY RD 10801,US 22 & RAMP,39.259557,-84.340116,,,,,0
MONVILi,MONVILi,MONTGOMERY RD & VILLAGE DR,,39.257284,-84.342563,,,,,0
MON9393i,MON9393i,MONTGOMERY RD 9393,MONTGOMERY RD & STRAIGHT ST,39.226831,-84.354866,,,,,0
